filename	acq_time
ieeg/sub-HUP160_ses-presurgery_task-ictal_acq-seeg_run-01_ieeg.edf	2022-08-28T22:46:27.000000Z
ieeg/sub-HUP160_ses-presurgery_task-ictal_acq-seeg_run-02_ieeg.edf	2022-08-28T22:46:29.000000Z
ieeg/sub-HUP160_ses-presurgery_task-ictal_acq-seeg_run-03_ieeg.edf	2022-08-28T22:46:32.000000Z
ieeg/sub-HUP160_ses-presurgery_task-interictal_acq-seeg_run-01_ieeg.edf	2022-08-28T22:57:28.000000Z
ieeg/sub-HUP160_ses-presurgery_task-interictal_acq-seeg_run-02_ieeg.edf	2022-08-28T22:57:34.000000Z
