filename	acq_time
ieeg/sub-HUP140_ses-presurgery_task-ictal_acq-seeg_run-01_ieeg.edf	2022-08-28T22:42:47.000000Z
ieeg/sub-HUP140_ses-presurgery_task-ictal_acq-seeg_run-02_ieeg.edf	2022-08-28T22:42:53.000000Z
ieeg/sub-HUP140_ses-presurgery_task-ictal_acq-seeg_run-03_ieeg.edf	2022-08-28T22:42:58.000000Z
ieeg/sub-HUP140_ses-presurgery_task-interictal_acq-seeg_run-01_ieeg.edf	2022-08-28T22:55:11.000000Z
ieeg/sub-HUP140_ses-presurgery_task-interictal_acq-seeg_run-02_ieeg.edf	2022-08-28T22:55:14.000000Z
