name	x	y	z	size
LF06	-57.2804	38.2605	25.58155894	n/a
LF07	-62.6925	37.8777	28.25926324	n/a
LF08	-68.0223	37.6966	30.09851322	n/a
LG01	-7.08705	52.7449	17.73174569	n/a
LG02	-12.2398	53.7505	22.99325764	n/a
LG03	-16.7312	54.9181	25.81389017	n/a
LG04	-22.4192	54.7696	28.1048453	n/a
LG05	-25.3921	54.7053	31.57236919	n/a
LG06	-28.1219	54.868	36.31618922	n/a
LG07	-31.3752	54.2545	41.69078478	n/a
LG08	-35.0917	53.5364	46.54848091	n/a
LH01	-2.51731	42.4062	8.746954406	n/a
LH02	-8.89288	40.3088	7.976523165	n/a
LH03	-15.715	38.6048	7.366713443	n/a
LH04	-20.8155	38.0036	6.520383536	n/a
LH05	-27.2804	37.1403	7.209215482	n/a
LH06	-34.3492	35.9275	7.807613539	n/a
LH07	-39.634	36.4546	7.344437057	n/a
LH08	-44.1578	36.9626	7.428299004	n/a
LH09	-48.5318	36.1289	7.412386227	n/a
LH10	-53.1742	33.1629	6.976223982	n/a
LH11	-58.9366	32.8153	6.730608193	n/a
LH12	-64.186	33.3503	5.246382441	n/a
LI01	-5.21869	-4.6107	27.93141961	n/a
LI02	-11.178	-4.64745	26.96201166	n/a
LI03	-16.4228	-5.45904	25.72768082	n/a
LI04	-22.2778	-5.74953	25.51149179	n/a
LI05	-28.4903	-6.06723	24.87649564	n/a
LI06	-35.1952	-6.01626	24.00550518	n/a
LI07	-40.2394	-4.77952	21.36095005	n/a
LI08	-45.1144	-6.22258	21.9886855	n/a
LI09	-50.0449	-7.2675	21.79502167	n/a
LI10	-55.0853	-8.61698	22.60651977	n/a
LI11	-59.8899	-8.73553	22.06060769	n/a
LI12	-64.793	-9.70847	21.30073314	n/a
LJ01	-25.3344	42.5782	-23.60424981	n/a
LJ02	-25.539	41.2573	-17.15097584	n/a
LJ03	-26.8946	41.9089	-11.68577343	n/a
LJ04	-29.9878	41.0505	-4.260060055	n/a
LJ05	-32.4229	39.9459	3.276370704	n/a
LJ06	-33.9597	39.8297	9.818749831	n/a
LJ07	-34.6271	40.9447	16.54114329	n/a
LJ08	-32.9072	42.6329	22.37472538	n/a
LJ09	-30.9902	41.9709	31.11295047	n/a
LJ10	-33.917	41.624	36.15027738	n/a
LJ11	-37.055	41.0046	39.9031615	n/a
LJ12	-38.9754	40.1509	43.72071634	n/a
LK01	-7.69518	35.581	-25.20889446	n/a
LK02	-6.09168	36.1878	-20.55073069	n/a
LK03	-6.18716	36.8335	-16.21115439	n/a
LK04	-6.62067	36.7575	-11.74770469	n/a
LK05	-9.21775	35.0342	-6.043810063	n/a
LK06	-11.3853	34.4743	-0.926547805	n/a
LK07	-15.0617	34.3523	5.33441949	n/a
LK08	-17.5698	36.0006	11.26261258	n/a
LK09	-17.7702	37.5313	18.69458866	n/a
LK10	-15.7474	37.7663	23.9923118	n/a
LK11	-15.2873	37.8868	28.89482885	n/a
LK12	-16.9057	37.4906	34.26405562	n/a
LL01	-4.87497	14.1622	36.7153984	n/a
LL02	-8.91	15.3085	37.350348	n/a
LL03	-14.4202	18.1659	37.12167693	n/a
LL04	-21.4556	21.668	35.6949962	n/a
LL05	-28.4119	24.893	38.01689774	n/a
LL06	-34.1791	25.2889	40.0321801	n/a
LL07	-39.7182	23.1089	41.41756878	n/a
LL08	-43.8482	23.1916	42.00608487	n/a
LL09	-48.4759	24.8101	41.49235477	n/a
LL10	-54.2951	24.6807	41.4960443	n/a
LL11	-59.9408	25.1499	40.24952073	n/a
LL12	-66.9288	25.1671	39.72862318	n/a
LM01	-4.52037	-1.42231	49.76938747	n/a
LM02	-8.77131	-1.12306	48.54245962	n/a
LM03	-13.8106	-2.58644	47.56431691	n/a
LM04	-18.8295	-5.13301	45.66645168	n/a
LM05	-24.6524	-8.11706	45.31891485	n/a
LM06	-31.7202	-10.6787	43.1989632	n/a
LM07	-38.5112	-12.6786	40.40061495	n/a
LM08	-44.3616	-13.3231	35.59019154	n/a
LM09	-48.7779	-15.6887	34.96026323	n/a
LM10	-52.423	-17.2355	34.95591448	n/a
LM11	-55.987	-17.6025	33.9652507	n/a
LM12	-60.503	-20.0242	33.57055723	n/a
LOC	n/a	n/a	n/a	n/a
RA01	19.1888	-3.45431	-18.14760918	n/a
RA02	24.2281	-4.86461	-17.5017313	n/a
RA03	30.5729	-6.99241	-16.21320821	n/a
RA04	36.3107	-9.64322	-15.64487394	n/a
RA05	41.8261	-13.3427	-15.30050369	n/a
RA06	46.9731	-15.3512	-13.45528997	n/a
RA07	52.3384	-17.2537	-11.16778193	n/a
RA08	57.5158	-19.018	-7.908552721	n/a
RB01	28.7702	-19.0231	-15.51745443	n/a
RB02	34.2534	-21.5097	-13.43038848	n/a
RB03	39.5342	-23.2699	-11.90120562	n/a
RB04	45.0031	-24.5638	-9.354945476	n/a
RB05	51.1214	-27.334	-7.309044689	n/a
RB06	55.9065	-31.7339	-7.911159486	n/a
RB07	59.5778	-33.9951	-4.061939539	n/a
RB08	62.8367	-34.4689	-1.623957001	n/a
RB09	68.0838	-35.7544	-2.624491814	n/a
RB10	74.5033	-37.2823	-3.930904367	n/a
RB11	79.3004	-39.0684	-4.111056369	n/a
RC01	4.31258	11.3174	47.11526954	n/a
RC02	9.68392	10.882	47.9133076	n/a
RC03	17.3939	7.28986	48.75499851	n/a
RC04	22.8815	7.00317	49.09793675	n/a
RC05	27.1295	5.60727	50.42175824	n/a
RC06	31.4577	6.67328	50.892806	n/a
RC07	37.0663	8.43575	50.76912617	n/a
RC08	42.2005	9.92279	49.14872057	n/a
RC09	47.1918	9.72619	48.96676499	n/a
RC10	53.3964	8.82221	50.06532989	n/a
ROC	n/a	n/a	n/a	n/a
