name	x	y	z	size
LE04	-50.2495	-6.98663	20.92122312	n/a
LE05	-54.2602	-6.80108	23.26573657	n/a
LE06	-57.7604	-6.55033	25.62479242	n/a
LE07	-62.371	-6.96492	27.31444026	n/a
LE08	-67.1479	-7.78628	29.99463215	n/a
LE09	-71.3392	-8.22853	32.25437682	n/a
LE10	-76.5269	-7.70185	35.38878365	n/a
LE11	-81.1748	-7.42512	38.26524881	n/a
LE12	-86.453	-6.01868	41.55291718	n/a
LF01	-3.23	39.4818	9.540295464	n/a
LF02	-9.07583	38.7003	9.538154042	n/a
LF03	-15.0851	36.6863	9.381427711	n/a
LF04	-19.9681	36.76	8.647503443	n/a
LF05	-26.4604	36.2952	7.27797368	n/a
LF06	-33.0182	36.221	6.397747343	n/a
LF07	-40.3562	35.8008	5.368548725	n/a
LF08	-45.3373	36.4474	6.278486886	n/a
LF09	-50.1276	35.5236	8.250809991	n/a
LF10	-54.3523	34.6272	7.375720148	n/a
LF11	-59.0327	36.3895	5.632640983	n/a
LF12	-63.465	37.5249	4.667491909	n/a
LG01	-1.41308	-6.8708	39.96745365	n/a
LG02	-6.77857	-6.61608	38.58345351	n/a
LG03	-11.2885	-4.01892	36.4320088	n/a
LG04	-16.2246	-1.51853	37.20306107	n/a
LG05	-21.8431	-0.153045	36.12792275	n/a
LG06	-26.5284	0.277078	35.09545665	n/a
LG07	-31.1601	-0.174256	32.12933441	n/a
LG08	-37.7072	0.190955	29.42069345	n/a
LG09	-44.1611	2.2416	27.33482438	n/a
LG10	-50.3014	2.48075	28.37638494	n/a
LG11	-55.3795	3.7752	29.5806289	n/a
LG12	-61.1699	4.37034	30.35737586	n/a
LH01	-19.2613	4.74259	6.209623657	n/a
LH02	-17.9607	7.34398	11.9867948	n/a
LH03	-17.1985	8.24695	16.84261902	n/a
LH04	-16.7831	8.702	22.9814497	n/a
LH05	-17.3794	9.83399	30.47171212	n/a
LH06	-17.7179	10.982	35.87764529	n/a
LH07	-17.3969	12.0663	41.88454573	n/a
LH08	-17.6078	13.9187	47.539357	n/a
LH09	-18.3341	16.3738	53.25547603	n/a
LH10	-21.0585	18.0595	58.4834588	n/a
LH11	-20.6621	19.1934	63.37496554	n/a
LOC	n/a	n/a	n/a	n/a
RA01	18.7299	-5.06446	-21.14918023	n/a
RA02	23.3812	-7.01603	-20.13221793	n/a
RA03	29.3199	-8.9363	-19.4655962	n/a
RA04	34.6911	-12.1441	-19.8144137	n/a
RA05	39.5219	-13.0862	-18.57143318	n/a
RA06	45.0964	-14.4966	-17.86568836	n/a
RA07	50.2715	-15.6018	-17.76864119	n/a
RA08	56.1926	-17.3308	-17.11716402	n/a
RA09	62.5326	-18.6864	-17.58207157	n/a
RA10	68.4323	-19.69	-17.10897136	n/a
RA12	78.187	-22.2707	-14.51175833	n/a
RB01	25.7984	-24.0263	-18.35327301	n/a
RB02	29.1287	-27.6163	-18.36425839	n/a
RB03	33.5979	-31.0218	-15.72911644	n/a
RB04	40.5299	-32.4918	-13.21746824	n/a
RB05	45.3565	-34.54	-12.98834096	n/a
RB06	49.625	-36.7894	-12.11749669	n/a
RB07	57.8636	-38.2881	-6.301349001	n/a
RB08	63.3071	-40.1772	-3.886546098	n/a
RB09	68.3449	-42.5935	-2.392888818	n/a
RB10	73.5352	-44.8242	-1.251996487	n/a
RB11	77.3945	-46.6007	-0.702494868	n/a
RB12	81.6109	-48.3333	1.363464687	n/a
ROC	n/a	n/a	n/a	n/a
