name	x	y	z	size
LF05	-31.0426	35.2044	2.231656486	n/a
LF06	-38.1503	33.3861	2.950331396	n/a
LF07	-44.5468	33.2531	5.097568823	n/a
LF08	-49.4032	33.7056	6.811378056	n/a
LF09	-54.8058	33.36	9.249820715	n/a
LF10	-58.9048	35.6221	10.2855569	n/a
LF11	-62.9688	36.7212	10.34180877	n/a
LG01	-6.47992	19.6593	25.8095128	n/a
LG02	-12.6413	19.5479	24.00638118	n/a
LG03	-17.398	18.8906	22.78222477	n/a
LG04	-23.5122	19.4447	20.50665402	n/a
LG05	-29.2793	19.2687	19.61594659	n/a
LG06	-35.8586	18.8959	19.09097272	n/a
LG07	-42.5899	19.2527	19.31881035	n/a
LG08	-48.9832	19.2769	18.33406677	n/a
LG09	-54.7215	18.8007	16.90543439	n/a
LG10	-59.5032	20.8355	15.8842947	n/a
LG11	-64.3934	22.349	15.88774152	n/a
LG12	-68.4714	23.0128	16.04578571	n/a
LH01	-4.46756	-37.3218	31.92906178	n/a
LH02	-10.6496	-37.6276	32.16567565	n/a
LH03	-15.2071	-37.8386	31.98998657	n/a
LH04	-20.4983	-37.4618	31.68060383	n/a
LH05	-25.9135	-37.1416	29.81877418	n/a
LH06	-30.9206	-36.4588	28.49239409	n/a
LH07	-35.5189	-35.1439	25.6870679	n/a
LH08	-40.3512	-33.9339	22.87778588	n/a
LH09	-44.919	-33.0147	20.75783198	n/a
LH10	-51.088	-33.2611	19.57688367	n/a
LH11	-57.9158	-33.2705	21.0478453	n/a
LH12	-64.8178	-33.634	20.19167996	n/a
LOC	n/a	n/a	n/a	n/a
RA01	16.9456	-5.07986	-15.68188905	n/a
RA02	21.5156	-5.74989	-17.42661053	n/a
RA03	27.0857	-5.85903	-18.31353885	n/a
RA04	32.8403	-6.55516	-19.55493864	n/a
RA05	37.51	-7.63417	-20.3784273	n/a
RA06	41.0779	-8.87056	-21.47118304	n/a
RA07	46.0973	-9.56752	-23.37286409	n/a
RA08	53.0884	-11.6964	-25.26174606	n/a
RA09	59.2026	-12.7907	-26.70877819	n/a
RA10	65.5233	-13.0915	-26.98618894	n/a
RA11	70.4998	-13.9759	-26.10846656	n/a
RA12	75.9407	-14.3149	-25.95007043	n/a
RB01	23.4476	-10.5269	-16.8219219	n/a
RB02	27.482	-13.3809	-15.21792832	n/a
RB03	32.2406	-17.7016	-15.15259898	n/a
RB04	35.5946	-21.1939	-14.29245112	n/a
RB05	39.3025	-25.2351	-13.73536259	n/a
RB06	43.0125	-29.7745	-12.85990409	n/a
RB07	46.9233	-33.4445	-13.33571522	n/a
RB08	53.7091	-37.1912	-11.31775348	n/a
RB09	60.2481	-39.0834	-7.567556679	n/a
RB10	64.0762	-39.8393	-2.794145815	n/a
RB11	69.0552	-42.8532	-2.212064382	n/a
RB12	73.5924	-45.6638	-3.559959084	n/a
RE01	3.22571	20.5916	36.79872214	n/a
RE02	3.23337	20.9674	41.27212622	n/a
RE03	5.04291	23.3761	44.43668044	n/a
RE04	5.75452	25.6431	48.9895292	n/a
RE05	7.17592	28.0636	54.19265116	n/a
RE07	n/a	n/a	n/a	n/a
RE08	11.1171	34.2064	67.67518046	n/a
RE09	12.629	35.9394	72.42561548	n/a
RE10	12.9464	37.6865	77.16124664	n/a
RE11	14.8266	37.4223	81.93466621	n/a
RE12	16.2896	38.0384	84.42319204	n/a
RF01	4.9105	21.5096	29.19716334	n/a
RF02	9.71649	22.7306	33.88503409	n/a
RF03	13.3572	22.5105	34.46337623	n/a
RF04	18.1476	21.5726	36.61885878	n/a
RF05	22.9578	20.8687	37.97521465	n/a
RF06	29.3725	23.4482	40.44828178	n/a
RF07	35.2392	26.7468	41.01012015	n/a
RF08	40.757	27.703	42.54177716	n/a
RF09	46.0625	28.5424	45.21348453	n/a
RF10	49.6214	29.2513	46.47137587	n/a
RF11	53.5378	30.1107	49.15143975	n/a
RF12	57.4641	30.6727	50.62565803	n/a
RG01	3.36453	10.3223	27.37863055	n/a
RG02	9.84725	9.57999	26.30088087	n/a
RG03	16.9862	9.06083	25.66658922	n/a
RG04	24.1533	8.2569	24.29415651	n/a
RG05	29.2571	7.68461	22.68744653	n/a
RG06	34.4733	6.97454	21.05854639	n/a
RG07	39.3526	4.98125	21.19702921	n/a
RG08	44.3761	2.49359	21.69673381	n/a
RG09	48.6079	2.84709	22.11175711	n/a
RG10	52.748	2.77126	22.48977157	n/a
RG11	57.1399	2.7519	20.07833897	n/a
RG12	62.8777	3.93455	15.35023597	n/a
ROC	n/a	n/a	n/a	n/a
