name	x	y	z	size
EKG1	n/a	n/a	n/a	n/a
EKG2	n/a	n/a	n/a	n/a
LA01	-23.0603	-1.00486	-22.81538835	n/a
LA03	-34.0466	-0.557237	-25.61298648	n/a
LA05	-44.671	-1.76828	-25.73643369	n/a
LA07	-55.14	-2.50556	-25.55300704	n/a
LB01	-32.0305	-15.0037	-17.30101145	n/a
LB03	-38.926	-23.0331	-17.80596425	n/a
LB05	-45.4321	-30.6534	-18.87167797	n/a
LB07	-52.5195	-35.4353	-22.19309301	n/a
LC01	-30.4898	-30.4447	-13.35335246	n/a
LC03	-37.9789	-38.4276	-13.74379289	n/a
LC05	-43.2987	-47.0794	-15.66234466	n/a
LC07	-52.5496	-53.8388	-15.13943209	n/a
LD01	-32.2783	-63.3445	-10.43312016	n/a
LD03	-40.2582	-72.3993	-7.936951368	n/a
LD05	-46.5925	-78.1168	-5.502744114	n/a
LE01	-40.6339	19.7354	1.117674285	n/a
LE03	-40.6661	19.45	13.00048879	n/a
LE05	-37.2581	26.575	29.10117994	n/a
LE07	-40.9575	25.7132	38.91051596	n/a
LF01	-17.9102	23.318	-12.50397962	n/a
LF03	-21.1897	26.3886	-1.771835876	n/a
LF05	-24.0415	31.0475	10.46707217	n/a
LF07	-23.4833	37.8774	23.72075416	n/a
LG01	-14.807	42.8575	10.08152905	n/a
LG03	-26.017	44.2326	12.18553361	n/a
LG05	-35.3801	42.3614	14.88540253	n/a
LG07	-46.2604	40.6918	18.0419824	n/a
RA01	22.1685	-7.18782	-25.33898933	n/a
RA02	27.4264	-7.2485	-24.88637025	n/a
RA03	33.6959	-6.98681	-24.69004357	n/a
RA04	39.4014	-7.68154	-24.12679881	n/a
RA05	44.9096	-6.34602	-20.86519019	n/a
RA06	50.8079	-8.15435	-21.07540677	n/a
RA07	57.8266	-10.0492	-23.35697525	n/a
RA08	62.795	-7.69796	-21.53724121	n/a
RB01	24.7924	-22.6922	-19.02264639	n/a
RB02	28.8902	-26.4147	-19.44002618	n/a
RB03	31.5004	-29.0018	-18.84873129	n/a
RB04	35.3801	-32.3582	-17.063697	n/a
RB05	39.1256	-36.1633	-17.00325341	n/a
RB06	42.1995	-39.5774	-18.98707954	n/a
RB07	46.6787	-43.4666	-18.5507557	n/a
RB08	53.4377	-47.2522	-15.90249107	n/a
RB09	61.4745	-50.1156	-15.51582925	n/a
RB10	68.8891	-51.9703	-16.47188331	n/a
RB11	72.2009	-53.6833	-15.84342477	n/a
RB12	76.295	-56.1449	-15.61790008	n/a
RC01	21.9346	-20.0308	-19.43846645	n/a
RC02	23.9174	-24.5793	-18.03579409	n/a
RC03	25.5673	-29.1366	-16.3994091	n/a
RC04	26.9126	-33.9946	-13.71304782	n/a
RC05	28.3442	-38.527	-13.29537177	n/a
RC06	30.6321	-42.6346	-11.35926735	n/a
RC07	33.3743	-47.7734	-10.78625634	n/a
RC08	37.0034	-53.1175	-11.73461341	n/a
RC09	40.7009	-57.0268	-12.31105258	n/a
RC10	44.9118	-59.768	-10.19933728	n/a
RC11	49.0755	-63.0576	-7.357777051	n/a
RC12	51.9666	-67.1006	-4.853411965	n/a
RD01	13.3963	-60.3313	-5.335801561	n/a
RD02	16.8109	-65.5437	-7.882217033	n/a
RD03	21.9302	-68.6781	-8.474185604	n/a
RD04	25.0772	-70.5049	-7.345330162	n/a
RD05	28.0547	-71.1769	-4.8581782	n/a
RD06	34.4642	-71.5185	0.635873139	n/a
RD07	39.2896	-72.6785	4.000210709	n/a
RD08	42.1024	-76.2387	7.004826679	n/a
RE01	8.17102	-46.2312	32.44491808	n/a
RE02	12.4221	-44.4846	33.26302537	n/a
RE03	17.178	-44.4605	33.62824502	n/a
RE04	22.163	-43.3159	35.94561027	n/a
RE05	28.0458	-41.1736	36.05248615	n/a
RE06	34.6216	-40.3732	35.5948932	n/a
RE07	40.7916	-43.1672	35.63629312	n/a
RE08	45.4414	-43.3219	39.09433637	n/a
RF01	47.1211	3.51111	0.628081854	n/a
RF02	48.58	3.6469	5.656133322	n/a
RF03	47.3938	4.61696	11.64370306	n/a
RF04	47.6417	5.32935	18.15378649	n/a
RF05	49.1048	7.01095	25.70243853	n/a
RF06	49.6735	12.1712	28.23982078	n/a
RF07	50.4952	13.2898	34.24033146	n/a
RF08	51.8147	12.2095	40.30580122	n/a
RG01	14.9542	41.7827	8.538072836	n/a
RG02	19.1256	41.8282	11.09870829	n/a
RG03	23.841	42.621	11.61839597	n/a
RG04	29.4259	43.9632	14.39602914	n/a
RG05	34.6641	47.0461	16.3301543	n/a
RG06	39.701	48.3388	18.14780938	n/a
RG07	44.5768	48.0677	19.89101241	n/a
RG08	49.7982	45.7682	23.83805842	n/a
RH01	35.0814	8.26516	1.469676023	n/a
RH02	33.3281	9.20329	7.740193351	n/a
RH03	32.2583	10.6651	14.3870288	n/a
RH04	32.0134	11.4898	20.29704699	n/a
RH05	30.6511	12.6909	24.24427814	n/a
RH06	30.8747	14.6481	30.03423989	n/a
RH07	30.9791	15.2061	34.73787763	n/a
RH08	29.7559	15.1637	38.16176137	n/a
RI01	33.0461	-3.81081	-1.801992766	n/a
RI02	32.4943	-2.47655	3.744715458	n/a
RI03	31.5096	-1.30529	8.514385544	n/a
RI04	31.3308	-0.275979	15.03335057	n/a
RI05	31.0115	0.309223	21.02488505	n/a
RI06	31.2672	2.3577	28.61552676	n/a
RI07	33.0141	2.9636	35.52374407	n/a
RI08	31.1442	2.93705	40.7245602	n/a
RJ01	13.6978	13.3474	-14.39406284	n/a
RJ02	15.7088	15.3862	-9.675233399	n/a
RJ03	17.1046	17.1493	-4.458189384	n/a
RJ04	18.5703	19.4608	3.480440675	n/a
RJ05	19.8821	23.2979	10.45712208	n/a
RJ06	22.3376	26.4537	16.31224263	n/a
RJ07	24.8238	30.6201	21.51647021	n/a
RJ08	25.9414	34.8449	25.92844674	n/a
