name	x	y	z	size
LM8	-36.635503	-61.97322	17.769682	n/a
LM9	-41.615676	-63.273989	18.461547	n/a
RA1	14.525766	-11.903942	-8.087174	n/a
RA10	52.283152	-30.564197	-7.823781	n/a
RA11	57.067434	-33.005416	-7.400324	n/a
RA12	61.017845	-34.488106	-7.490274	n/a
RA2	18.527053	-14.037367	-7.385831	n/a
RA3	22.923718	-16.501359	-6.950478	n/a
RA4	27.269508	-18.314638	-7.306418	n/a
RA5	31.615297	-20.127906	-7.662358	n/a
RA6	36.011962	-22.591887	-7.227006	n/a
RA7	39.582523	-24.450853	-7.55915	n/a
RA8	43.928313	-26.26412	-7.915091	n/a
RA9	48.324978	-28.728134	-7.479737	n/a
RB1	19.423422	-21.115835	-13.790914	n/a
RB10	77.025627	-78.095231	10.53233	n/a
RB2	25.311572	-28.475975	-9.405766	n/a
RB3	31.924073	-35.13964	-5.835708	n/a
RB4	38.544434	-42.156779	-2.519737	n/a
RB5	45.063042	-47.872426	-0.786354	n/a
RB6	51.640293	-54.592299	1.484232	n/a
RB7	58.648266	-61.586536	4.788304	n/a
RB8	65.21775	-67.952929	7.312982	n/a
RB9	71.795001	-74.672802	9.583568	n/a
RC1	24.641783	-37.637605	-5.834729	n/a
RC10	73.728681	-92.492208	-17.22058	n/a
RC2	31.544087	-44.80014	-6.429078	n/a
RC3	38.454158	-52.316155	-7.277517	n/a
RC4	44.53812	-59.227014	-8.893457	n/a
RC5	51.068426	-67.119085	-9.984094	n/a
RC6	57.540005	-74.007149	-11.611931	n/a
RC7	63.623967	-80.918009	-13.227871	n/a
RC8	67.268878	-84.487828	-13.530997	n/a
RC9	70.103401	-88.159441	-15.109798	n/a
