name	x	y	z	size
LE04	-17.5872	-2.89445	29.81003462	n/a
LE05	-22.5952	-2.84736	30.5818734	n/a
LE06	-28.1963	-3.11015	30.98052158	n/a
LE07	-35.1786	-3.63722	32.49934745	n/a
LE08	-40.4808	-1.74206	32.56292981	n/a
LE09	-44.5977	-0.744425	32.12722555	n/a
LE10	-49.8368	-0.216924	28.89944076	n/a
LE11	-55.8192	-0.730645	26.90244036	n/a
LE12	-61.9768	-2.19773	24.77682648	n/a
LF01	-30.0944	9.13623	3.591017953	n/a
LF02	-35.9398	9.48103	5.824245359	n/a
LF03	-42.3487	9.08169	8.441956551	n/a
LF04	-47.9485	9.95368	10.75903684	n/a
LF05	-52.8955	10.904	12.99576657	n/a
LF06	-57.5977	12.3252	15.28432731	n/a
LF07	-63.124	15.3566	15.95935989	n/a
LF08	-68.9265	15.5483	17.85079551	n/a
LF09	-73.9653	15.9626	18.50298392	n/a
LF10	-79.2207	16.721	20.48872944	n/a
LF11	-85.4689	19.0115	21.87452652	n/a
LF12	-87.3012	19.8666	23.28703997	n/a
LG01	-9.02791	42.1348	17.17490722	n/a
LG02	-7.76778	38.7438	21.33888904	n/a
LG03	-7.50104	35.7524	26.16507985	n/a
LG04	-7.38429	33.2531	30.15107838	n/a
LG05	-7.38571	31.4587	33.73833587	n/a
LG06	-8.45545	30.0721	37.81450177	n/a
LG07	-10.2294	28.5845	41.71884746	n/a
LG08	-12.2748	27.7636	45.64659504	n/a
LG09	-15.5929	28.1792	50.06957485	n/a
LG10	-17.5329	26.0994	53.32874537	n/a
LG11	-20.0507	23.198	57.72628692	n/a
LG12	-22.7529	18.8168	61.44343476	n/a
LH01	-18.5472	33.5019	10.72416859	n/a
LH02	-15.9404	35.0866	14.75408773	n/a
LH03	-12.5966	37.7192	18.58846682	n/a
LH04	-11.4351	42.3088	24.56357483	n/a
LH05	-12.5232	44.8651	29.88156341	n/a
LH06	-13.5044	48.8575	34.67482666	n/a
LH07	-14.9835	53.2465	38.05262492	n/a
LH08	-15.408	57.8427	41.44425858	n/a
LH09	-15.1305	61.1448	44.67971349	n/a
LH10	-14.035	64.1672	48.26850429	n/a
LH11	-13.3119	67.1319	52.08656229	n/a
LH12	-10.8264	71.3618	55.67004663	n/a
LI01	-21.0187	18.0884	14.34005567	n/a
LI02	-18.0287	17.1484	16.91555471	n/a
LI03	-17.8858	16.282	20.8332423	n/a
LI04	-17.1922	16.6246	24.86907479	n/a
LI05	-18.4181	16.6544	30.15276521	n/a
LI06	-19.8573	16.468	34.15894708	n/a
LI07	-23.5137	16.513	38.52252932	n/a
LI08	-29.5045	17.1742	46.28961938	n/a
LI09	-30.8413	17.9242	51.21535895	n/a
LI10	-31.8506	17.4069	56.664629	n/a
LI11	-32.0566	15.2999	62.29835617	n/a
LI12	-31.2641	14.4051	69.52212685	n/a
LJ01	-18.5542	30.5653	13.67652261	n/a
LJ02	-14.4781	29.5688	19.78867775	n/a
LJ03	-13.341	31.1175	24.28978634	n/a
LJ04	-12.9241	32.5038	29.7070788	n/a
LJ05	-14.8562	35.3164	35.94843444	n/a
LJ06	-18.5494	38.7649	43.04716542	n/a
LJ07	-22.278	41.5822	49.46696192	n/a
LJ08	-23.4655	42.3049	53.89744384	n/a
LJ09	-23.8939	42.4367	58.17273096	n/a
LJ10	-24.1133	43.1662	62.11165438	n/a
LJ11	-23.8928	43.4555	67.20595281	n/a
LJ12	-24.0826	43.8246	72.51931095	n/a
LK01	-0.218521	11.1264	27.53139231	n/a
LK02	-1.31143	14.4543	34.02980967	n/a
LK03	-3.76922	15.8054	40.15086726	n/a
LK04	-7.48781	18.5035	46.45175937	n/a
LK05	-10.2946	22.2495	51.83701048	n/a
LK06	-12.3468	25.6024	55.88102237	n/a
LK07	-15.5067	27.517	60.94055907	n/a
LK08	-17.1879	29.0257	65.52765086	n/a
LK09	-19.0947	30.341	71.3958287	n/a
LK10	-21.5729	31.6276	76.76148734	n/a
LK11	-23.615	33.4807	82.39889765	n/a
LK12	-24.0269	36.3246	87.29257854	n/a
LL01	-23.7323	27.7359	15.23444	n/a
LL02	-20.5417	26.3324	19.89516946	n/a
LL03	-19.9054	27.1377	24.55621163	n/a
LL04	-22.5057	28.7622	29.9006719	n/a
LL05	-25.3409	30.153	35.19176837	n/a
LL06	-28.7022	30.061	41.38601806	n/a
LL07	-31.6117	29.851	46.03759592	n/a
LL08	-33.4465	31.3759	50.44278439	n/a
LL09	-34.9035	32.361	54.6563833	n/a
LL10	-36.0035	32.328	59.40091946	n/a
LL11	-36.2352	32.6074	63.40511266	n/a
LL12	-36.9376	33.2231	67.74880928	n/a
LOC	n/a	n/a	n/a	n/a
RA01	16.3707	-1.9302	-21.71808476	n/a
RA02	21.6009	-3.07475	-23.46589621	n/a
RA03	26.5434	-4.49294	-24.46039914	n/a
RA04	31.9988	-4.63349	-26.67754293	n/a
RA05	36.6387	-6.3742	-27.27663369	n/a
RA06	40.7017	-8.31719	-27.35289969	n/a
RA07	46.2837	-7.84274	-26.34205481	n/a
RA08	53.599	-8.0147	-25.26562576	n/a
RA09	59.3771	-9.32328	-26.58678322	n/a
RA10	64.4228	-11.9268	-28.31721644	n/a
RA12	74.571	-14.1368	-30.41449601	n/a
RB01	21.3933	-14.3651	-24.06982536	n/a
RB02	25.9668	-15.9345	-25.18783662	n/a
RB03	30.0195	-18.2354	-27.08332972	n/a
RB04	34.8784	-20.4245	-28.28014074	n/a
RB05	40.9516	-22.4894	-27.03633877	n/a
RB06	47.0019	-24.236	-26.39010846	n/a
RB07	52.1855	-25.7729	-26.24041579	n/a
RB08	58.0513	-27.107	-25.29851174	n/a
RB09	63.4861	-28.797	-24.57097811	n/a
RB10	68.4789	-30.7759	-23.55902404	n/a
RB12	78.2758	-33.3829	-23.40127403	n/a
ROC	n/a	n/a	n/a	n/a
