name	x	y	z	size
EKG1	n/a	n/a	n/a	n/a
EKG2	n/a	n/a	n/a	n/a
LA1	-22.4614	-2.58046	-17.9292483127642	n/a
LA10	-71.7521	-15.5682	-17.5570496248118	n/a
LA11	-76.0208	-15.6945	-16.2507988421759	n/a
LA12	-79.4345	-16.7069	-14.4308096715576	n/a
LA2	-28.0169	-4.75293	-18.3468601367151	n/a
LA3	-33.8722	-7.03609	-17.5986337083368	n/a
LA4	-39.6319	-8.5665	-17.771602596069	n/a
LA5	-44.0197	-10.143	-18.6343030697709	n/a
LA6	-49.7573	-11.5124	-19.3133643406859	n/a
LA7	-55.412	-12.6326	-19.6979891694273	n/a
LA8	-60.3213	-14.608	-19.5708881941631	n/a
LA9	-65.7259	-15.2054	-19.1158383026984	n/a
LB1	-28.8202	-15.4097	-16.3396634219622	n/a
LB10	-72.7927	-31.6925	-9.39634468151413	n/a
LB11	-77.0805	-33.9718	-8.00762527217481	n/a
LB12	-82.1045	-36.66	-6.93456673008311	n/a
LB2	-33.8946	-17.347	-15.8726377903194	n/a
LB3	-39.2132	-19.6832	-16.3332934005668	n/a
LB4	-43.3375	-21.4403	-16.4761955768599	n/a
LB5	-47.9516	-22.5183	-15.7134657150713	n/a
LB6	-52.8458	-23.0056	-13.2204121742244	n/a
LB7	-57.0171	-24.3202	-11.9842230603579	n/a
LB8	-62.0114	-26.7468	-12.3127863510197	n/a
LB9	-67.8448	-29.5527	-11.1902516027829	n/a
LC1	-29.7441	-33.4248	-6.45438380254959	n/a
LC10	-68.2513	-53.3086	6.23280229507717	n/a
LC11	-72.8206	-56.9653	6.6794111478605	n/a
LC12	-75.9731	-59.5748	7.65666967895786	n/a
LC2	-32.9575	-35.8936	-7.22012278748202	n/a
LC3	-35.7635	-38.0596	-6.53764869846233	n/a
LC4	-39.4133	-39.2532	-4.34670656113502	n/a
LC5	-45.3771	-38.6687	-1.17994895722132	n/a
LC6	-52.1635	-39.3765	2.06200852163101	n/a
LC7	-56.5143	-41.7589	4.259240520016	n/a
LC8	-61.2328	-45.3945	5.53480965881575	n/a
LC9	-64.7353	-48.9375	5.11122619611175	n/a
LD1	-37.6095	-29.2655	-9.15134846519421	n/a
LD10	-33.2276	-69.5945	20.509892894823	n/a
LD11	-30.5135	-74.6581	24.7653590623906	n/a
LD12	-29.7276	-78.4506	27.7344606007714	n/a
LD2	-35.2762	-34.1575	-6.02328158513531	n/a
LD3	-34.6976	-38.2009	-3.85366110816536	n/a
LD4	-34.21	-41.5652	-1.57008633008581	n/a
LD5	-33.9262	-44.5084	0.947683799934682	n/a
LD6	-34.1955	-47.8166	4.77948488205498	n/a
LD7	-33.2204	-51.6166	7.61276157874488	n/a
LD8	-32.3222	-55.7281	11.4396684782446	n/a
LD9	-33.8036	-63.2002	17.5719271683968	n/a
LE1	-40.6721	-31.1633	1.67260890169421	n/a
LE2	-48.2561	-29.5942	4.84562067458367	n/a
LE3	-55.3733	-29.4881	5.1187789412239	n/a
LE4	-60.4485	-30.5468	3.61678038637008	n/a
LE5	-65.5042	-31.1127	4.15783196322584	n/a
LE6	-72.4872	-31.6859	6.45158891410115	n/a
LE7	-76.5708	-31.8986	8.26262752544925	n/a
LE8	-81.2427	-31.6832	10.2274940917583	n/a
LF1	-31.3124	15.8179	-0.0352638531426773	n/a
LF2	-29.7356	16.1082	5.80566861695791	n/a
LF3	-28.8355	15.8459	11.8121334419203	n/a
LF4	-27.7341	17.0249	17.9144003287788	n/a
LF5	-26.9638	17.4634	24.5976563516125	n/a
LF6	-27.9485	17.3649	31.7212757653037	n/a
LF7	-29.861	16.6415	37.0960891653016	n/a
LF8	-29.7675	15.928	41.2159782345409	n/a
LG1	-6.54739	46.9002	7.52428431853684	n/a
LG2	-12.6653	44.4522	7.09157330196233	n/a
LG3	-19.2844	42.1658	7.82576608692687	n/a
LG4	-25.182	41.0751	8.31311807778408	n/a
LG5	-30.9266	39.4528	9.05076654831899	n/a
LG6	-35.4932	37.4791	11.9548509209844	n/a
LG7	-41.3032	36.3825	13.4095556258188	n/a
LG8	-47.2778	35.229	14.2404897679496	n/a
LH1	-16.5684	21.492	-13.0593008342391	n/a
LH10	-36.9779	31.411	33.0264014191551	n/a
LH11	-38.7137	32.1141	38.1712072281938	n/a
LH2	-18.9422	22.3587	-9.12532797186918	n/a
LH3	-21.9286	22.1018	-4.01514723585895	n/a
LH4	-25.1864	23.4252	1.25173868417795	n/a
LH5	-26.7404	25.1525	6.66209805040655	n/a
LH6	-29.8011	26.2487	12.9267274842798	n/a
LH7	-31.6999	28.215	18.6148390702717	n/a
LH8	-33.6485	29.7088	24.3061942829295	n/a
LH9	-35.7915	30.7692	27.5747663344983	n/a
LI1	-6.242	52.8881	-7.8356998032353	n/a
LI10	-13.0811	38.2515	42.1961175635085	n/a
LI11	-14.0988	37.5587	46.6182035814907	n/a
LI2	-7.05055	52.3552	-3.15729237853586	n/a
LI3	-6.35808	51.42	1.30160890390431	n/a
LI4	-6.47039	50.6	5.51395922586994	n/a
LI5	-6.81674	50.9875	10.6320830530118	n/a
LI6	-7.74447	49.5345	17.6458503054909	n/a
LI7	-8.82932	45.7402	25.8396785521039	n/a
LI8	-9.18823	42.2358	31.1421607650899	n/a
LI9	-11.587	40.48	36.8424892248663	n/a
RB1	31.5528	-15.9469	-12.6989502133642	n/a
RB10	64.9567	-50.3543	-8.46042304531205	n/a
RB11	67.812	-54.081	-7.31560632549513	n/a
RB12	70.6611	-57.4693	-6.78068460217305	n/a
RB2	35.7509	-20.1568	-12.7871965738434	n/a
RB3	39.2277	-23.8037	-11.9804288368253	n/a
RB4	42.153	-27.3793	-11.0161422271737	n/a
RB5	44.8316	-31.1558	-9.80408610887818	n/a
RB6	45.8714	-35.6766	-12.2070286494763	n/a
RB7	49.6202	-39.6269	-12.2973582373271	n/a
RB8	55.2436	-43.0794	-10.2986711705756	n/a
RB9	59.7491	-45.9311	-8.4564645009209	n/a
