name	x	y	z	size
EKG1	n/a	n/a	n/a	n/a
EKG2	n/a	n/a	n/a	n/a
LA1	-14.841	-6.38973	-24.4008790624481	n/a
LA10	-64.3765	-9.99312	-24.1369013952705	n/a
LA11	-68.3638	-10.2523	-25.331048311488	n/a
LA12	-73.6735	-10.8631	-26.5563930748554	n/a
LA2	-21.0554	-5.68306	-25.3246707626027	n/a
LA3	-27.2527	-6.6609	-28.2389396266793	n/a
LA4	-31.9773	-7.73781	-32.0935435292008	n/a
LA5	-37.3342	-7.87304	-31.0451719010889	n/a
LA6	-42.8865	-8.6388	-28.3751092120916	n/a
LA7	-49.1298	-10.8295	-26.5882775957104	n/a
LA8	-55.728	-9.69776	-24.412607028097	n/a
LA9	-60.2912	-8.61041	-23.1205416193587	n/a
LB1	4.14694	2.04826	-20.5699683658813	n/a
LB10	-40.4436	-21.8402	-20.7307344414975	n/a
LB11	-45.8795	-23.7978	-19.9575064470181	n/a
LB12	-49.6354	-26.1227	-20.4235723460301	n/a
LB2	-1.25743	-0.651402	-20.8996560784802	n/a
LB3	-6.85654	-3.67894	-18.895985711601	n/a
LB4	-11.6818	-5.78959	-17.946975112512	n/a
LB5	-15.5406	-7.3919	-18.2867717361085	n/a
LB6	-21.8284	-10.6828	-18.2758165018484	n/a
LB7	-27.1548	-13.9627	-19.7064217566504	n/a
LB8	-32.0367	-17.3942	-20.8259722130201	n/a
LB9	-36.1632	-20.2281	-20.8486361520223	n/a
LC1	-26.5374	-31.0482	-13.1408629486195	n/a
LC10	-61.8526	-60.8399	-5.98905446578122	n/a
LC11	-66.0473	-63.2281	-6.46540548848755	n/a
LC12	-70.2886	-66.2062	-6.87888160610113	n/a
LC2	-29.3532	-34.6483	-13.7565296242285	n/a
LC3	-33.1451	-38.795	-13.7856621136335	n/a
LC4	-36.7822	-41.681	-13.7001989301928	n/a
LC5	-39.1168	-46.09	-12.91578459086	n/a
LC6	-40.9211	-51.3366	-13.3252660597879	n/a
LC7	-45.3155	-56.1553	-10.7169553568613	n/a
LC8	-51.7574	-57.5567	-7.45186362219598	n/a
LC9	-56.5612	-58.9971	-6.00129192732036	n/a
LD1	-40.0401	-53.067	14.988437728049	n/a
LD2	-45.124	-53.8387	15.0767867008996	n/a
LD3	-50.6348	-53.3486	14.9389812889566	n/a
LD4	-56.6017	-53.2671	16.4008543951648	n/a
LD5	-62.171	-52.8164	17.2688804244962	n/a
LD6	-67.4404	-54.2391	17.2529624604809	n/a
LD7	-72.5545	-55.1516	17.0117903042239	n/a
LE1	-36.8446	16.5983	-12.4521740892512	n/a
LE10	-35.6362	21.9483	39.6140047514395	n/a
LE11	-36.1102	20.6636	44.4824607345641	n/a
LE12	-34.5451	21.859	49.0487077480046	n/a
LE2	-37.4467	16.9173	-5.95925361037899	n/a
LE3	-36.6979	17.4072	-1.19222230212709	n/a
LE4	-35.8749	16.6051	3.62464604450095	n/a
LE5	-35.5168	16.5433	10.8061232456975	n/a
LE6	-34.5698	16.7708	17.0196017801744	n/a
LE7	-33.576	18.7789	23.7823017733735	n/a
LE8	-32.4267	20.6338	30.0328359021982	n/a
LE9	-33.8193	21.786	36.1085831591742	n/a
LH1	-5.18799	36.0854	3.98554684567411	n/a
LH10	-52.5716	35.7785	12.5142025133004	n/a
LH11	-57.9074	35.9644	12.337928521401	n/a
LH2	-10.6887	35.7866	5.34264643679652	n/a
LH3	-17.015	37.3971	5.88433362957114	n/a
LH4	-22.8369	39.1979	6.56423362879808	n/a
LH5	-27.3128	39.4031	7.98570904468276	n/a
LH6	-32.1597	38.6265	7.25986164328436	n/a
LH7	-36.0857	37.7928	8.33325256403365	n/a
LH8	-41.2166	38.3956	9.16272446700201	n/a
LH9	-47.6277	37.725	10.9443541015625	n/a
LN1	-14.5649	32.0281	-25.4251899849027	n/a
LN10	-20.3442	34.0631	26.0873553105855	n/a
LN11	-22.8508	35.8356	32.0928227114846	n/a
LN12	-25.262	36.4118	36.9213509655945	n/a
LN2	-15.7456	32.6398	-19.4958754445471	n/a
LN3	-16.9104	33.0471	-14.6300985289034	n/a
LN4	-17.4529	32.7385	-9.22653231636106	n/a
LN5	-19.2852	31.7535	-2.3292260254602	n/a
LN6	-20.5904	32.1393	3.18516660138669	n/a
LN7	-21.1285	32.843	8.38299228956392	n/a
LN8	-21.0728	33.0507	14.6239313237958	n/a
LN9	-20.8858	33.4981	20.1201198403815	n/a
RA1	14.0616	-7.91365	-23.3069333483536	n/a
RA10	53.163	-33.9747	-20.9310570212273	n/a
RA11	62.0927	-36.6235	-19.6577338004174	n/a
RA12	68.6014	-39.3092	-17.249984185859	n/a
RA2	18.8368	-10.7594	-23.2614297049227	n/a
RA3	22.9665	-13.8144	-23.2469616509244	n/a
RA4	27.7162	-17.216	-23.0941520628061	n/a
RA5	30.9126	-22.0478	-24.570657145695	n/a
RA6	34.4187	-22.8309	-22.1388479999149	n/a
RA7	39.4247	-23.8269	-20.0895986146601	n/a
RA8	43.7979	-27.3401	-19.2544734362838	n/a
RA9	47.2493	-31.432	-21.2750123020716	n/a
RB1	19.0705	-14.3669	-22.2097004415485	n/a
RB10	58.0766	-46.7213	-17.7208067760015	n/a
RB11	64.1349	-50.7641	-17.0924927622888	n/a
RB12	68.3086	-54.1268	-16.4333422268402	n/a
RB2	23.2983	-18.7584	-21.9259061825744	n/a
RB3	27.3687	-23.9364	-22.9920957755716	n/a
RB4	30.2995	-28.2905	-21.8169443364422	n/a
RB5	31.9558	-30.4961	-19.6474133371912	n/a
RB6	36.6059	-33.4208	-18.1313847150865	n/a
RB7	41.2994	-36.3421	-20.1989679293236	n/a
RB8	45.7327	-39.3603	-21.6291697671375	n/a
RB9	51.6697	-43.3183	-19.9653907336177	n/a
RC1	23.9036	-28.6013	-14.4827559219216	n/a
RC10	63.6979	-54.882	-2.30585287097581	n/a
RC11	66.5652	-59.7195	-2.07285106742544	n/a
RC12	70.288	-63.278	-2.05004775605319	n/a
RC2	26.751	-32.3529	-13.9670742958322	n/a
RC3	29.6997	-36.8138	-13.1783408402569	n/a
RC4	34.4331	-39.4382	-13.2716735016639	n/a
RC5	39.6091	-43.2318	-14.0489145161486	n/a
RC6	43.3477	-45.5045	-13.3320971594935	n/a
RC7	48.6251	-47.147	-11.645608778947	n/a
RC8	55.3973	-48.0746	-6.32682598903646	n/a
RC9	60.0281	-50.5501	-3.18767659126426	n/a
RD1	47.8079	-44.2069	8.96042604761631	n/a
RD2	51.4676	-44.8259	10.3112795972017	n/a
RD3	54.8535	-46.7483	12.0527304635215	n/a
RD4	57.9572	-49.1655	15.4449769382755	n/a
RD5	60.2426	-52.9903	19.3432641788039	n/a
RD6	64.9796	-53.8271	22.0341185197849	n/a
RD7	69.9496	-54.1969	24.2587484412151	n/a
RD8	75.4652	-55.1123	26.5472782102392	n/a
RE1	35.8215	4.43217	-12.2704720277438	n/a
