name	x	y	z	size
RD12	87.5965	26.3159	6.00131010197083	n/a
RE01	8.87338	33.258	19.6839568904962	n/a
RE02	15.3397	32.3879	20.7445111973229	n/a
RE03	20.149	33.1036	23.2621151042636	n/a
RE04	25.1152	33.5535	25.5490850680588	n/a
RE05	30.0167	33.1684	25.869395471249	n/a
RE06	34.4578	33.6357	27.1470282523868	n/a
RE07	40.6366	33.8531	28.3111743860023	n/a
RE08	46.7313	33.9453	27.610392291011	n/a
RE09	52.1215	33.1475	27.8713237110384	n/a
RE10	57.3851	31.4897	28.9702716359664	n/a
RE11	63.1902	30.3763	28.9636594432643	n/a
RE12	69.1915	29.8179	29.3279758602979	n/a
RF01	8.96639	-49.8688	34.710798682871	n/a
RF02	14.2895	-55.2112	34.4708088074176	n/a
RF03	16.9938	-58.3616	33.1574221669832	n/a
RF04	19.8238	-59.3527	34.731828483405	n/a
RF05	23.9081	-59.4615	37.9733744090675	n/a
RF06	28.985	-59.8971	40.8342328858727	n/a
RF07	36.2011	-59.2698	42.944381278786	n/a
RF08	40.1822	-59.5681	45.3801904604086	n/a
RF09	44.188	-61.3772	46.1613907863032	n/a
RF10	48.9011	-62.2051	48.6827846913271	n/a
RF11	54.229	-61.6122	49.9777898906038	n/a
RF12	60.3539	-61.5465	51.5666628310307	n/a
RG01	22.6185	27.1053	-24.4881048675221	n/a
RG02	24.3897	27.2277	-19.6810134902763	n/a
RG03	25.2404	27.1022	-13.2706164604007	n/a
RG04	25.6689	27.7694	-6.10736693362893	n/a
RG05	27.3405	28.6666	-0.10990020502718	n/a
RG06	29.2885	30.1069	6.55552806387945	n/a
RG07	31.3824	28.2088	9.30741645637274	n/a
RG08	31.5514	27.1167	13.3457070328109	n/a
RG09	31.4444	28.1256	18.7059614304124	n/a
RG10	32.9728	28.9087	24.3436321835657	n/a
RG11	35.3313	28.7255	30.6247005370697	n/a
RG12	37.844	29.7867	35.5375175900865	n/a
RH01	38.422	19.2138	-39.8931500298635	n/a
RH02	41.1128	15.6928	-35.768100391844	n/a
RH03	43.0799	11.1454	-32.6705999967289	n/a
RH04	44.0682	4.72805	-32.7431860793762	n/a
RH05	44.7324	-1.79333	-31.4254024820543	n/a
RH06	46.2385	-5.64122	-27.6568416678852	n/a
RH07	48.5536	-9.3835	-25.3681153206129	n/a
RH08	50.6731	-15.3059	-25.131695400007	n/a
RH09	52.335	-19.1991	-22.1792199121942	n/a
RH10	54.4835	-22.679	-16.233950934663	n/a
RH11	56.8351	-26.0065	-12.8716706770724	n/a
RH12	60.6957	-30.4944	-12.7778863464196	n/a
RI01	35.4561	-51.9361	-11.5566725834355	n/a
RI02	42.022	-56.7211	-9.86595033852777	n/a
RI03	46.1875	-59.1431	-7.23599252990936	n/a
RI04	51.6181	-60.8517	-3.68378500129336	n/a
RI05	55.6962	-63.5573	-2.67501962432813	n/a
RI06	57.7654	-67.5195	-1.7608304307555	n/a
RI07	61.2238	-71.1257	-0.9273187061752	n/a
RI08	64.6671	-75.1969	0.766745677643493	n/a
RI09	68.9121	-78.5479	2.66759556978799	n/a
RI10	72.6116	-82.1685	4.48066177565169	n/a
RI11	77.1104	-85.0879	5.51614934882206	n/a
RI12	81.3642	-88.6258	7.60601048671227	n/a
