name	x	y	z	size
EKG1	n/a	n/a	n/a	n/a
EKG2	n/a	n/a	n/a	n/a
LA01	-13.0968	-1.65398	-16.23062565	n/a
LA02	-18.841	0.149792	-16.2453874	n/a
LA03	-24.3664	0.429997	-17.16052584	n/a
LA04	-30.8773	1.11898	-17.26188914	n/a
LA05	-36.5239	1.79283	-16.85177891	n/a
LA06	-41.2337	1.53936	-17.31887563	n/a
LA07	-46.1877	1.06353	-16.30675036	n/a
LA08	-53.7065	0.872457	-15.91997388	n/a
LA09	-61.4357	0.908709	-16.11528899	n/a
LA10	-65.9654	1.31064	-15.09157514	n/a
LA11	-72.3248	2.181	-14.50995999	n/a
LA12	-77.9415	2.37401	-13.90941911	n/a
LB01	-28.625	-1.41711	-19.21304298	n/a
LB02	-33.4026	-3.7232	-18.44315686	n/a
LB03	-38.1966	-7.63048	-16.76248483	n/a
LB04	-42.1821	-10.6912	-14.68482625	n/a
LB05	-46.0754	-14.2408	-13.87783788	n/a
LB06	-51.9112	-16.6148	-12.67268546	n/a
LB07	-57.9622	-18.9685	-11.96646625	n/a
LB08	-63.842	-22.7414	-12.33449914	n/a
LB09	-67.9221	-24.645	-9.80998569	n/a
LB10	-72.3541	-26.4794	-7.753163232	n/a
LB11	-75.2012	-28.6399	-6.215106168	n/a
LB12	-79.1945	-31.1016	-4.468493125	n/a
LC01	-21.2397	-28.0801	-13.28287292	n/a
LC02	-24.7965	-30.7683	-10.3623094	n/a
LC03	-29.0327	-34.5538	-7.916500045	n/a
LC04	-32.2818	-38.0173	-6.902131802	n/a
LC05	-36.8743	-41.0029	-6.306140614	n/a
LC06	-40.2244	-42.2687	-4.085247322	n/a
LC07	-44.4153	-42.3078	-0.975643787	n/a
LC08	-48.6039	-44.6807	-0.608828809	n/a
LC09	-51.9834	-49.9219	-1.448491925	n/a
LC10	-56.617	-51.402	2.39680817	n/a
LC11	-60.1409	-52.7615	6.035919816	n/a
LC12	-61.9733	-53.8573	10.16508458	n/a
LD01	-37.7401	2.09239	-9.976377969	n/a
LD02	-37.7826	2.62297	-4.92431167	n/a
LD03	-37.8623	3.6464	-0.735777808	n/a
LD04	-37.6485	5.58021	4.832043934	n/a
LD05	-36.5929	7.58558	9.033987782	n/a
LD06	-35.5606	10.9299	14.65717589	n/a
LD07	-32.37	14.7228	21.89560488	n/a
LD08	-31.2008	19.0007	28.53746501	n/a
LD09	-32.2525	21.6835	34.28386558	n/a
LD10	-32.9888	24.1941	37.66822661	n/a
LD11	-34.8243	25.4708	41.42911975	n/a
LD12	-35.725	26.7919	45.0477769	n/a
LE01	-1.30734	39.7907	-3.541381561	n/a
LE02	-8.4368	37.6803	-3.127877793	n/a
LE03	-14.1358	36.0462	-1.067983915	n/a
LE04	-20.5403	34.9808	0.34949696	n/a
LE05	-27.5326	34.1041	0.4811745	n/a
LE06	-35.3871	33.9286	2.323781873	n/a
LE07	-41.9686	33.4181	4.083278745	n/a
LE08	-47.0719	33.8845	5.22185072	n/a
LE09	-51.6738	33.724	5.822844692	n/a
LE10	-57.1079	34.0491	4.832485234	n/a
LE11	-61.6098	34.8117	4.654261203	n/a
LE12	-66.36	34.7603	5.298111571	n/a
LF01	-27.7129	32.7341	10.74073465	n/a
LF02	-34.738	34.8208	12.77295632	n/a
LF03	-40.0142	35.2327	12.15339428	n/a
LF04	-43.8603	37.3137	15.03668006	n/a
LF05	-47.1631	40.1769	19.6103537	n/a
LF06	-50.6492	40.9231	18.55093966	n/a
LF07	-54.2223	42.6188	19.35507514	n/a
LF08	-59.6145	44.4472	21.16746967	n/a
LG01	-0.924177	20.4935	33.81181536	n/a
LG02	-7.42712	20.2301	32.55530192	n/a
LG03	-12.8418	21.2351	32.90517119	n/a
LG04	-17.8291	22.7285	33.99684875	n/a
LG05	-22.3454	24.9605	35.30192975	n/a
LG06	-26.7294	27.0098	37.0098589	n/a
LG07	-32.7989	27.1396	38.87696405	n/a
LG08	-38.768	28.205	38.63012811	n/a
LG09	-44.5989	28.8926	39.22141754	n/a
LG10	-51.2458	30.2426	37.56793261	n/a
LG11	-56.4941	31.0409	36.16038037	n/a
LG12	-63.4413	31.3661	35.75889064	n/a
LH01	-32.8496	-3.82432	42.63984193	n/a
LH02	-36.7942	-2.38127	45.87866416	n/a
LH03	-39.048	2.46283	47.02357862	n/a
LH04	-42.6489	4.83283	50.34972367	n/a
LH05	-45.4882	7.97314	54.16635601	n/a
LH06	-48.3725	10.7593	56.95735112	n/a
LH07	-51.4113	13.4535	59.76890979	n/a
LH08	-54.5884	15.6645	62.68277797	n/a
LI01	-18.9007	32.3631	27.27232736	n/a
LI02	-18.3761	35.8274	34.26408367	n/a
LI03	-18.8212	38.87	39.14369689	n/a
LI04	-20.1921	41.9263	42.3435104	n/a
LI05	-21.8839	45.4072	46.32070162	n/a
LI06	-23.7409	48.968	50.54435627	n/a
LI07	-24.0369	50.8925	53.22406669	n/a
LI08	-24.9628	53.8992	56.78214073	n/a
RA01	15.6615	-2.62106	-15.02235878	n/a
RA02	21.2449	-3.77111	-15.1360985	n/a
RA03	26.8288	-4.09029	-14.01967281	n/a
RA04	32.6839	-5.84571	-12.60746851	n/a
RA05	37.4909	-7.25594	-10.89408048	n/a
RA06	43.4753	-8.86548	-8.563561076	n/a
RA07	50.1754	-10.6609	-7.502411048	n/a
RA08	55.7794	-10.7377	-5.028499962	n/a
RA09	60.5658	-10.4913	-2.050994499	n/a
RA10	65.7991	-10.9678	-1.428027938	n/a
RA11	71.7513	-13.1177	-1.319617114	n/a
RB01	29.1581	-9.29887	-15.21177282	n/a
RB02	32.7163	-13.8579	-13.61120904	n/a
RB03	37.0272	-17.7129	-11.32251933	n/a
RB04	40.725	-22.1282	-9.549444559	n/a
RB05	45.7477	-26.2016	-5.830421376	n/a
RB06	50.4643	-32.1228	-3.794357121	n/a
RB07	53.3242	-35.6338	-3.82229588	n/a
RB08	55.7421	-37.8224	-4.07130102	n/a
RB09	57.9797	-39.9688	-2.96723224	n/a
RB10	61.5917	-44.4056	0.367866364	n/a
RB11	64.9107	-48.2605	2.697588084	n/a
RB12	65.6187	-51.4786	4.521801999	n/a
RD01	34.8197	1.75573	4.258160994	n/a
RD02	34.2021	3.91097	9.067490562	n/a
RD03	35.8967	6.65865	14.19938639	n/a
RD04	36.7117	10.1628	21.03249712	n/a
RD05	37.3772	13.4871	25.54554188	n/a
RD06	37.0136	15.9156	33.08829282	n/a
RD07	37.5786	20.3965	37.75043799	n/a
RD08	38.638	22.8823	41.01746085	n/a
RD09	38.356	25.4595	45.32510857	n/a
RD10	38.315	27.979	49.29491633	n/a
RD11	37.6569	29.7496	53.31673324	n/a
RD12	38.5095	33.0937	58.45788931	n/a
RE01	5.08907	28.1888	2.718036672	n/a
RE02	11.0742	28.3559	3.470971588	n/a
RE03	16.7445	28.7133	5.47477693	n/a
RE04	21.6461	29.1703	7.093113723	n/a
