name	x	y	z	size
EKG1	n/a	n/a	n/a	n/a
EKG2	n/a	n/a	n/a	n/a
LE1	-14.8192	33.1613	-15.7631318607695	n/a
LE11	-17.4198	29.9103	37.1716863114396	n/a
LE3	-12.6402	32.0276	-4.71180125809332	n/a
LE5	-16.3408	31.2917	5.84969869727968	n/a
LE7	-16.3489	29.4187	16.8950422544513	n/a
LE9	-17.9028	27.185	25.9885648985034	n/a
LF1	-32.138	14.5001	-9.10654798213366	n/a
LF11	-21.4212	43.7834	34.3371166462105	n/a
LF3	-30.3769	20.3936	-1.59955320193826	n/a
LF5	-27.2036	26.335	8.04217151029029	n/a
LF7	-25.6069	32.4201	15.9745991792036	n/a
LF9	-23.9922	38.4322	24.6362195118426	n/a
LG1	-17.2203	45.2204	-5.44244899722682	n/a
LG2	-23.2117	43.9869	-7.61462372348551	n/a
LG3	-29.5978	43.6331	-7.96566178716717	n/a
LG4	-34.167	43.0354	-7.26297870404641	n/a
LG5	-38.2519	42.4363	-6.91157855753295	n/a
LG6	-43.4967	43.0652	-6.08872767734051	n/a
LG7	-49.4972	42.0224	-4.17718800515345	n/a
LG8	-55.8208	39.849	-2.802056471937	n/a
LH1	-10.5189	3.78161	37.2518218377136	n/a
LH2	-15.4088	2.34749	37.3725836769704	n/a
LH3	-20.5383	0.3525	38.4573247847391	n/a
LH4	-27.3678	-1.24206	40.5873788766478	n/a
LH5	-33.1006	-1.7345	41.6181023179798	n/a
LH6	-36.8697	-1.62121	41.5014777803958	n/a
LH7	-39.8304	-0.907265	40.2926059032552	n/a
LH8	-44.6348	-0.732948	40.061091311986	n/a
LI1	-11.2158	-39.9286	25.1342425080337	n/a
LI3	-22.2516	-43.1402	25.5966657073735	n/a
LI5	-32.8737	-44.4818	22.8240924529345	n/a
LI7	-43.5809	-45.3939	21.3470176248964	n/a
RA1	18.2866	-4.46591	-25.2673251905389	n/a
RA10	54.7409	-31.7567	-24.7982484497192	n/a
RA11	62.2703	-33.2109	-24.0046611057184	n/a
RA12	69.1439	-35.8608	-22.3576114928236	n/a
RA2	22.8742	-7.74402	-25.1128614786645	n/a
RA3	28.5488	-10.1818	-24.4830739253473	n/a
RA4	32.1702	-14.0208	-26.6425535863748	n/a
RA5	32.1735	-18.4089	-26.7914531444766	n/a
RA6	35.5898	-20.8733	-25.3550831028794	n/a
RA7	40.02	-23.4014	-23.5105063070139	n/a
RA8	44.4593	-26.4044	-23.981862458041	n/a
RA9	49.0705	-29.2361	-25.0336655815467	n/a
RB1	21.2164	-21.5383	-17.9932521751144	n/a
RB10	58.6493	-55.3336	-5.43616970847963	n/a
RB11	60.5969	-60.1084	-6.05335262163186	n/a
RB12	63.0675	-64.3066	-6.92325360455118	n/a
RB2	24.2017	-25.9016	-16.379510381243	n/a
RB3	26.0788	-29.8715	-15.7383743812878	n/a
RB4	27.8967	-34.8325	-14.8668131178599	n/a
RB5	30.5925	-38.8303	-13.6203678291008	n/a
RB6	35.0441	-42.0208	-14.4644659412584	n/a
RB7	42.2647	-46.7076	-12.9972035696035	n/a
RB8	51.1047	-48.7626	-8.37422953539603	n/a
RB9	55.3529	-51.9723	-6.72841951628662	n/a
RC1	48.5862	-18.142	-3.28663286896941	n/a
RC2	53.4165	-17.7516	-1.84181608036651	n/a
RC3	57.7942	-19.0761	-0.343814618067363	n/a
RC4	62.0947	-18.3763	0.232060224330119	n/a
RC5	68.3477	-17.6856	-0.12570527768125	n/a
RD1	31.4294	-14.8776	3.37702027427668	n/a
RD10	31.957	-22.326	59.1603502683	n/a
RD2	31.1443	-15.4983	9.45110833196986	n/a
RD3	30.4348	-16.1275	15.7639563884492	n/a
RD4	30.434	-16.5406	21.9722083371978	n/a
RD5	30.2374	-16.1648	27.9792616775425	n/a
RD6	29.9218	-15.7747	35.0003973940188	n/a
RD7	29.7803	-15.0577	40.6153098318702	n/a
RD8	30.5366	-14.8443	48.3592431079541	n/a
RD9	31.2523	-18.1454	54.2636884701786	n/a
RE1	14.2483	30.8525	-16.7104830835029	n/a
RE11	33.2586	36.4924	38.0318540068445	n/a
RE3	16.9101	32.9625	-4.90644542882804	n/a
RE5	18.2048	35.7995	6.41523674615733	n/a
RE7	23.9932	33.2816	16.8037944888046	n/a
RE9	27.1702	30.6741	28.7258353305356	n/a
RF1	38.8359	3.9961	-3.95557545549017	n/a
RF10	38.262	17.1546	39.5341739790493	n/a
RF11	35.8487	18.8897	47.3409381854924	n/a
RF12	34.7038	17.5956	56.2376272312978	n/a
RF2	38.6415	5.36713	2.08968967108988	n/a
RF3	37.794	7.04037	6.53697947017612	n/a
RF4	37.4145	8.83653	12.7694791790383	n/a
RF5	36.833	10.2499	17.8259357214123	n/a
RF6	36.4894	10.8932	21.1302600661198	n/a
RF7	36.5368	11.7461	23.6471776305709	n/a
RF8	38.0063	13.7562	28.3662938797252	n/a
RF9	38.8286	15.2506	33.1955462960784	n/a
RG1	8.86142	33.2817	3.63497081673144	n/a
RG2	14.3343	33.5582	5.40231473443343	n/a
RG3	19.611	31.8619	6.6709403574707	n/a
RG4	25.5724	31.3802	7.65500264339743	n/a
RG5	32.0634	29.2642	8.86949425011452	n/a
RG6	39.5157	24.8794	9.72164972360098	n/a
RG7	45.045	22.0848	11.2075899506139	n/a
RG8	49.1289	22.7658	12.6268749241372	n/a
RH1	13.4246	10.887	27.198817740015	n/a
RH2	18.6156	12.4701	26.599103784882	n/a
RH3	24.785	13.0162	25.3773368167376	n/a
RH4	30.6297	13.6105	23.7307982473752	n/a
RH5	37.0667	14.5555	22.9697342565419	n/a
RH6	43.6768	17.0146	23.981544768541	n/a
RH7	47.7053	18.291	25.0559261634143	n/a
RH8	51.6886	18.7471	24.9540720456489	n/a
RI1	5.94612	-52.293	31.2120268831726	n/a
RI10	55.5798	-49.6821	17.1633895165301	n/a
RI11	60.5938	-48.453	15.4062177045526	n/a
RI12	65.1672	-49.7383	15.1479194172549	n/a
RI2	11.5034	-51.5453	29.6046775618312	n/a
RI3	17.1151	-51.2765	26.251149838087	n/a
RI4	21.9744	-51.3701	25.2404742359055	n/a
RI5	27.8045	-50.821	23.9448367275157	n/a
RI6	35.0203	-50.1656	21.9908987580299	n/a
RI7	40.7274	-49.9462	20.7356308413266	n/a
RI8	46.5681	-49.9872	18.2616415180015	n/a
RI9	50.759	-50.0734	17.8213460422675	n/a
RJ1	24.5828	-4.30905	53.7573363515035	n/a
RJ2	26.3322	-2.40685	57.5621503186987	n/a
RJ3	29.4143	1.59417	58.4817441875494	n/a
RJ4	33.276	3.7898	61.1786393543998	n/a
RJ5	34.9667	3.6927	67.6598258040103	n/a
RK1	14.5553	-17.6663	64.0358606624209	n/a
RK2	16.2917	-17.3828	69.0711038967189	n/a
RK3	19.202	-16.8355	75.1320623355169	n/a
RK4	20.4051	-14.6029	79.5871251432186	n/a
