name	x	y	z	size
RF8	21.854935	27.594706	33.199893	n/a
RG1	4.573988	51.331985	12.568236	n/a
RG2	8.619606	50.785687	15.576466	n/a
RG3	12.587593	51.815951	18.326642	n/a
RG4	16.590378	52.244424	21.899693	n/a
RG5	20.622516	51.812532	23.802643	n/a
RG6	24.590473	52.842681	26.552818	n/a
RG7	28.593258	53.271268	30.125871	n/a
RH1	7.358651	34.963587	12.360793	n/a
RH2	12.295669	36.293395	12.894097	n/a
RH3	17.232676	37.623203	13.427403	n/a
RH4	22.169683	38.95301	13.960709	n/a
RH5	27.149543	39.308047	13.929192	n/a
RH6	32.121478	40.036178	15.285369	n/a
RH7	37.058485	41.365871	15.818671	n/a
RI1	8.565442	-28.403348	34.313281	n/a
RI2	12.549321	-28.119273	34.28807	n/a
RI3	17.529221	-27.764236	34.256552	n/a
RI4	22.474153	-26.807638	33.402162	n/a
RI5	27.454013	-26.452601	33.370645	n/a
RI6	32.476727	-27.072221	32.774311	n/a
RI7	37.456587	-26.717184	32.742794	n/a
RI8	42.436348	-26.362147	32.711283	n/a
RJ1	35.213538	-41.202167	40.893035	n/a
RJ2	35.465458	-45.786883	45.265468	n/a
RJ3	35.647722	-49.16836	47.992145	n/a
RJ4	36.860766	-53.080438	51.535399	n/a
RJ5	37.043031	-56.461801	54.26208	n/a
RJ6	37.225295	-59.843278	56.988757	n/a
RJ7	37.477215	-64.427994	61.36119	n/a
RJ8	37.659478	-67.809471	64.087868	n/a
RK1	38.552123	-27.187457	42.966464	n/a
RK2	42.520081	-26.157308	45.716638	n/a
RK3	46.487938	-25.127158	48.466818	n/a
RK4	51.4947	-25.000703	50.64587	n/a
RK5	55.462658	-23.970439	53.396048	n/a
RK6	60.434492	-23.242423	54.752226	n/a
RK7	64.40245	-22.212159	57.502404	n/a
RK8	68.41326	-22.156781	59.687757	n/a
RL1	37.371834	-21.722673	54.381089	n/a
RL2	37.382785	-21.205112	59.367047	n/a
RL3	38.354861	-20.014868	63.523827	n/a
RL4	38.373838	-19.870378	67.122087	n/a
RL5	38.392715	-19.725877	70.720353	n/a
RL6	39.364791	-18.535633	74.877133	n/a
RL7	39.340815	-17.416395	79.040219	n/a
RL8	39.359792	-17.271894	82.638481	n/a
RM1	25.179163	-39.445091	47.071665	n/a
RM2	26.298575	-41.034647	53.132251	n/a
RM3	26.430061	-43.068259	57.811443	n/a
RM4	27.522571	-44.429118	61.661463	n/a
RM5	27.69691	-47.437501	65.775833	n/a
RM6	27.828295	-49.471113	70.45503	n/a
RM7	28.955733	-51.433649	75.127922	n/a
RM8	29.122046	-54.068937	80.62999	n/a
T3	n/a	n/a	n/a	n/a
T5	n/a	n/a	n/a	n/a
